ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol,dataset
2026-05-22 00:00:00+00:00,35,1,194904,1193.75,1201.5,1190.5,1197.25,51943,194904,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,42002662,50457.0,50917.0,50435.0,50621.0,141694,42002662,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,42000661,109.3125,109.609375,109.15625,109.421875,1790927,42000661,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,3159,97.725,99.4,94.725,97.075,8943,3159,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,42009488,103.62,104.32,103.6,104.05,65,42009488,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,42017080,0.107125,0.10725,0.1068,0.10685,151,42017080,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,42005488,95.6,95.85,94.975,95.85,4913,42005488,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,42002073,2853.7,2887.1,2842.6,2865.3,110203,42002073,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,42013708,77645.0,77945.0,75585.0,75935.0,36112,42013708,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,42089456,2133.5,2142.0,2055.5,2072.0,7943,42089456,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,4121243,650.0,654.0,642.25,647.0,38796,4121243,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,495552,462.5,467.75,461.0,463.75,128083,495552,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,258289,3.4558,3.4874,3.3886,3.4626,4323,258289,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,371168,3.8917,3.9632,3.8378,3.9224,5016,371168,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,43947,3.121,3.139,3.006,3.023,186,43947,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,1245,3.135,3.15,3.005,3.035,1730,1245,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,41035,0.71445,0.71445,0.71135,0.71255,77322,41035,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,42025128,0.5882,0.58825,0.5849,0.58525,24486,42025128,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,42076764,0.8659,0.8661,0.86395,0.86465,2166,42076764,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,42006627,353.775,355.5,344.275,350.175,19262,42006627,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,42005727,2320.5,2331.5,2320.5,2326.4,115,42005727,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,42007180,12.97,13.045,12.87,12.985,532,42007180,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,42003597,113.03125,113.71875,112.90625,113.40625,284918,42003597,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,42370722,103.19921875,103.26171875,103.09375,103.1640625,1071206,42370722,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,42002605,111.3125,111.71875,111.1875,111.5,525574,42002605,GLBX.MDP3
2026-05-22 00:00:00+00:00,35,1,370522,104.65,106.35,101.38,103.94,15828,370522,GLBX.MDP3
