row_id,author_market_code,instrument_id,raw_symbol,as_of,completed_trading_date,equilibrium_ewma_5,equilibrium_ewma5,runtime_status,method_status,no_lookahead_status,no_lookahead_policy,source_artifact_sha256,forecast_target_source_artifact_sha256,daily_rows_used,first_daily_row_used,last_daily_row_used,runtime_output_boundary
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-01T15:00:00Z,2022-04-01,126.029186127673,126.029186127673,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3466,2011-01-02,2022-03-31,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-01T16:00:00Z,2022-04-01,126.029186127673,126.029186127673,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3466,2011-01-02,2022-03-31,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-01T17:00:00Z,2022-04-01,126.029186127673,126.029186127673,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3466,2011-01-02,2022-03-31,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-01T18:00:00Z,2022-04-01,126.029186127673,126.029186127673,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3466,2011-01-02,2022-03-31,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-01T19:00:00Z,2022-04-01,126.029186127673,126.029186127673,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3466,2011-01-02,2022-03-31,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-01T20:00:00Z,2022-04-01,126.029186127673,126.029186127673,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3466,2011-01-02,2022-03-31,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-01T21:00:00Z,2022-04-01,126.029186127673,126.029186127673,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3466,2011-01-02,2022-03-31,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-03T23:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T00:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T01:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T02:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T03:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T04:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T05:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T06:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T07:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T08:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T09:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T10:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T11:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T12:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T13:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T14:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T15:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T16:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T17:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T18:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T19:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T20:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T21:00:00Z,2022-04-04,125.785541056744,125.785541056744,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3468,2011-01-02,2022-04-03,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-04T23:00:00Z,2022-04-05,125.784110704496,125.784110704496,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3469,2011-01-02,2022-04-04,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-05T00:00:00Z,2022-04-05,125.784110704496,125.784110704496,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3469,2011-01-02,2022-04-04,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-05T01:00:00Z,2022-04-05,125.784110704496,125.784110704496,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3469,2011-01-02,2022-04-04,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-05T02:00:00Z,2022-04-05,125.784110704496,125.784110704496,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3469,2011-01-02,2022-04-04,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,146095,ZNM2,2022-04-05T03:00:00Z,2022-04-05,125.784110704496,125.784110704496,PREVALIDATED_S26_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME_VALUE,LOCKED_DAILY_BACK_ADJUSTED_EWMA5_EQUILIBRIUM_RUNTIME,PASS_NO_LOOKAHEAD,DAILY_ROWS_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,3469,2011-01-02,2022-04-04,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
