period_label,stage,baseline_mode,trial,row_count,average_abs_position_all_rows,average_abs_position_active_rows,gross_pnl_usd,fees_usd,net_after_fees_usd,baseline_status,random_net_stdev,random_net_min,random_net_max,live_net_minus_random_mean,live_net_z_vs_random,positive_null_net_minus_constant_long,positive_null_z_vs_random
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,14,5918,0.6966880702940182,2.0200881920627145,8031.25,11068.300000000543,-3037.050000000543,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,15,5918,0.6966880702940182,2.0200881920627145,-3031.25,11152.860000000526,-14184.110000000526,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,16,5918,0.6966880702940182,2.0200881920627145,-3343.75,10894.65000000053,-14238.40000000053,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,17,5918,0.6966880702940182,2.0200881920627145,7000.0,11041.120000000536,-4041.1200000005356,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,18,5918,0.6966880702940182,2.0200881920627145,5406.25,11104.540000000545,-5698.290000000545,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,19,5918,0.6966880702940182,2.0200881920627145,-4843.75,10959.580000000547,-15803.330000000547,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,20,5918,0.6966880702940182,2.0200881920627145,7609.375,11004.880000000541,-3395.5050000005413,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,21,5918,0.6966880702940182,2.0200881920627145,16765.625,11054.710000000574,5710.914999999426,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,22,5918,0.6966880702940182,2.0200881920627145,1640.625,11087.930000000553,-9447.305000000553,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,23,5918,0.6966880702940182,2.0200881920627145,-8265.625,11181.550000000547,-19447.17500000055,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,24,5918,0.6966880702940182,2.0200881920627145,-18078.125,11038.100000000552,-29116.22500000055,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,25,5918,0.6966880702940182,2.0200881920627145,-1093.75,11155.880000000556,-12249.630000000556,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,26,5918,0.6966880702940182,2.0200881920627145,8171.875,11134.740000000562,-2962.865000000562,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,27,5918,0.6966880702940182,2.0200881920627145,-5500.0,11186.080000000573,-16686.080000000573,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,28,5918,0.6966880702940182,2.0200881920627145,-8125.0,11084.910000000553,-19209.910000000553,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,29,5918,0.6966880702940182,2.0200881920627145,-10703.125,10964.110000000543,-21667.235000000543,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,30,5918,0.6966880702940182,2.0200881920627145,18265.625,10988.270000000548,7277.354999999452,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,31,5918,0.6966880702940182,2.0200881920627145,25625.0,11092.46000000055,14532.53999999945,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,32,5918,0.6966880702940182,2.0200881920627145,-10953.125,11053.200000000528,-22006.32500000053,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,33,5918,0.6966880702940182,2.0200881920627145,-16906.25,11075.850000000568,-27982.100000000566,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,34,5918,0.6966880702940182,2.0200881920627145,437.5,11047.160000000536,-10609.660000000536,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,35,5918,0.6966880702940182,2.0200881920627145,-6171.875,10986.76000000052,-17158.63500000052,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,36,5918,0.6966880702940182,2.0200881920627145,6859.375,11118.13000000055,-4258.75500000055,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,37,5918,0.6966880702940182,2.0200881920627145,7984.375,11278.190000000579,-3293.815000000579,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,38,5918,0.6966880702940182,2.0200881920627145,2828.125,11041.120000000588,-8212.995000000588,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,39,5918,0.6966880702940182,2.0200881920627145,11015.625,11065.280000000565,-49.65500000056454,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,40,5918,0.6966880702940182,2.0200881920627145,-8140.625,11122.660000000538,-19263.28500000054,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,41,5918,0.6966880702940182,2.0200881920627145,1890.625,11023.000000000537,-9132.375000000537,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,42,5918,0.6966880702940182,2.0200881920627145,4140.625,11068.300000000581,-6927.675000000581,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,43,5918,0.6966880702940182,2.0200881920627145,-5265.625,11149.840000000564,-16415.465000000564,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,44,5918,0.6966880702940182,2.0200881920627145,-1000.0,11110.58000000053,-12110.58000000053,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,45,5918,0.6966880702940182,2.0200881920627145,-20468.75,11134.74000000054,-31603.49000000054,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,46,5918,0.6966880702940182,2.0200881920627145,15015.625,11077.360000000563,3938.2649999994374,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,47,5918,0.6966880702940182,2.0200881920627145,-1156.25,11074.340000000564,-12230.590000000564,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,48,5918,0.6966880702940182,2.0200881920627145,10234.375,11136.250000000577,-901.8750000005766,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,49,5918,0.6966880702940182,2.0200881920627145,-1953.125,11149.840000000524,-13102.965000000524,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,50,5918,0.6966880702940182,2.0200881920627145,-8140.625,11184.570000000529,-19325.19500000053,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,51,5918,0.6966880702940182,2.0200881920627145,4937.5,11021.490000000565,-6083.9900000005655,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,52,5918,0.6966880702940182,2.0200881920627145,-5890.625,11140.780000000534,-17031.405000000534,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,53,5918,0.6966880702940182,2.0200881920627145,-734.375,11116.620000000568,-11850.995000000568,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,54,5918,0.6966880702940182,2.0200881920627145,8218.75,11195.14000000052,-2976.3900000005196,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,55,5918,0.6966880702940182,2.0200881920627145,2421.875,11163.430000000559,-8741.555000000559,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,56,5918,0.6966880702940182,2.0200881920627145,-30500.0,11163.430000000537,-41663.43000000054,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,57,5918,0.6966880702940182,2.0200881920627145,-5281.25,11116.620000000506,-16397.870000000505,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,58,5918,0.6966880702940182,2.0200881920627145,6156.25,11050.180000000562,-4893.930000000562,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,59,5918,0.6966880702940182,2.0200881920627145,11312.5,11074.340000000528,238.15999999947235,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,60,5918,0.6966880702940182,2.0200881920627145,7234.375,11113.600000000552,-3879.2250000005515,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,61,5918,0.6966880702940182,2.0200881920627145,-16093.75,11198.160000000526,-27291.910000000527,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,62,5918,0.6966880702940182,2.0200881920627145,-10250.0,11119.640000000554,-21369.640000000552,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION,63,5918,0.6966880702940182,2.0200881920627145,437.5,11155.880000000583,-10718.380000000583,DETERMINISTIC_RANDOM_POSITION_NULL_NOT_ALPHA_STATISTIC,,,,,,,
ZN_2024_VALIDATION,VALIDATION,RANDOM_POSITION_PERMUTATION_SUMMARY,64_TRIALS,5918,0.6966880702940182,2.0200881920627145,,,-11506.910156250546,RANDOM_NULL_SUMMARY_FOR_RESIDUAL_POSITIVE_NULL_ATTRIBUTION,9987.169186585437,-41663.43000000054,14532.53999999945,36125.730156250545,3.6172141956675663,,
ZN_2024_VALIDATION,VALIDATION,RESIDUAL_POSITIVE_NULL_REFERENCE,ONE_BAR_DELAYED,5918,0.6966880702940182,2.0200881920627145,14500.0,5348.42,9151.580000000002,RESIDUAL_POSITIVE_NULL_ATTRIBUTED_AGAINST_CONSTANT_LONG_AND_RANDOM_POSITION_BASELINES,,,,,,12852.735373436974,2.0685030733231806
