extract_status,source_database,ninjatrader_master_instrument_id,ninjatrader_master_name,ninjatrader_description,instrument_type_code,instrument_type_label,currency_code_raw,point_value,tick_size,trading_hours_template,is_server_supported,user_data_bytes,sanitized_symbol_mapping_tokens,market_data_rows_included,account_order_or_execution_fields_included,provider_api_accessed,production_mapping_status
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,699839150754377,XRP,Coinbase nano XRP Futures,0,FUTURE,7,500.0,0.0001,Default 24 x 7,1,782,,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,699839150754365,XRPCME,CME XRP Futures,0,FUTURE,7,50000.0,0.0005,CME US Index Futures ETH,1,944,@XRP ; XRP|CME,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,182,XT,ASX 10 Year Treasury Bond Futures,0,FUTURE,0,10000.0,0.005,ASX Interest Rate,0,2530,XTS|SFE ; XT|SNFE,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,190,XW,Mini-sized Chicago SRW Wheat,0,FUTURE,7,10.0,0.125,CBOT Agriculturals Mini ETH,1,3332,@YW ; XW|CBOT ; YW|CBOT,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,183,Y,FTSE 250 Index Future,0,FUTURE,1,10.0,0.5,Euronext GMT Index Futures RTH3,0,1920,LY ; Y2|ICL ; Y|ICEEU ; LFY,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,185,YG,Mini Gold Futures,0,FUTURE,7,33.2,0.1,CBOT Metal Futures ETH,1,2884,@YG ; YG|NLX ; YG|NYSELIFFE ; YG|EC ; CFYG ; YG||NYSE_Liffe_US,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,186,YI,Mini Silver Futures,0,FUTURE,7,1000.0,0.001,CBOT Metal Futures ETH,1,2882,@YI ; YI|NLX ; YI|NYSELIFFE ; YI|EC ; CFYI ; YI||NYSE_Liffe_US,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,188,YM,E-mini Dow ($5) Futures,0,FUTURE,7,5.0,1.0,CME US Index Futures ETH,1,2818,@YM ; YM|CBOT ; YM|EC ; YM|CME_CBT ; EFYM,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,189,YT,ASX 3 Year Treasury Bond Futures,0,FUTURE,0,1000.0,0.01,ASX Interest Rate,0,2532,YTS|SFE ; YT|SNFE,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,191,Z,FTSE 100 Index Future,0,FUTURE,1,10.0,0.5,Euronext GMT Index Futures RTH1,1,2622,Z|ICL ; LFZ ; Z|ICEEU ; LZ,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,192,Z3N,3-Year T-Note Futures,0,FUTURE,7,2000.0,0.0078125,CBOT Interest Rate ETH,1,2620,@3N ; Z3N|CBOT ; Z3N|ECBOT ; Z3N|CME_CBT,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,193,ZB,U.S. Treasury Bond Futures,0,FUTURE,7,1000.0,0.03125,CBOT Interest Rate ETH,1,2800,@US ; ZB|CBOT ; ZB|UT ; ZB|CME_CBT ; FFZB ; -PU.S. TREASURY BONDS - CHICAGO BOARD OF TRADE ~ UST BOND - CHICAGO BOARD OF TRADE,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,194,ZC,Corn Futures,0,FUTURE,7,50.0,0.25,CBOT Agriculturals ETH,1,3472,@C ; ZC|CBOT ; ZC|UT ; ZC|CME_CBT|0.01 ; ZC|0.01|CME ; ZCE ; CORN - CHICAGO BOARD OF TRADE,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,196,ZF,5-Year T-Note Futures,0,FUTURE,7,1000.0,0.0078125,CBOT Interest Rate ETH,1,2806,@FV ; ZF|CBOT ; ZF|UT ; ZF|CME_CBT ; FFZF ; -Z5-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE ~ UST 5Y NOTE - CHICAGO BOARD OF TRADE,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,197,ZG,100 oz Gold Future,0,FUTURE,7,100.0,0.1,CBOT Metal Futures ETH,0,2896,@ZG ; ZG|NLX ; ZG|NYSELIFFE ; ZG|UT ; ZG||NYSE_Liffe_US,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,198,ZI,5000 oz Silver Future,0,FUTURE,7,5000.0,0.001,CBOT Metal Futures ETH,0,2880,@ZI ; ZI|NLX ; ZI|NYSELIFFE ; ZI|UT ; ZI||NYSE_Liffe_US,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,200,ZL,Soybean Oil Futures,0,FUTURE,7,600.0,0.01,CBOT Agriculturals ETH,1,4702,@BO ; ZL|CBOT ; ZL|UT ; ZL|CME_CBT ; ZL|100|CME ; ZLE,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,201,ZM,Soybean Meal Futures,0,FUTURE,7,100.0,0.1,CBOT Agriculturals ETH,1,4686,@SM ; ZM|CBOT ; ZM|UT ; ZM|CME_CBT ; ZME,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,202,ZN,10-Year T-Note Futures,0,FUTURE,7,1000.0,0.015625,CBOT Interest Rate ETH,1,2814,@TY ; ZN|CBOT ; ZN|UT ; ZN|CME_CBT ; FFZN ; -\10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE ~ UST 10Y NOTE - CHICAGO BOARD OF TRADE,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,203,ZO,Oats Futures,0,FUTURE,7,50.0,0.25,CBOT Agriculturals ETH,1,2874,@O ; ZO|CBOT ; ZO|UT ; ZO|CME_CBT|0.01 ; ZO|0.01|CME ; ZOE,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,204,ZQ,30 Day Federal Funds Futures,0,FUTURE,7,4167.0,0.0025,CBOT Interest Rate ETH,1,7774,@FF ; ZQ|CBOT ; ZQ|UT ; ZQ|CME_CBT ; FFZQ ; ZQE,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,205,ZR,Rough Rice Futures,0,FUTURE,7,2000.0,0.005,CBOT Agriculturals ETH,1,3950,@RR ; ZR|CBOT ; ZR|UT ; ZR|CME_CBT ; ZRE,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,206,ZS,Soybean Futures,0,FUTURE,7,50.0,0.25,CBOT Agriculturals ETH,1,3504,@S ; ZS|CBOT ; ZS|UT ; ZS|CME_CBT|0.01 ; ZS|0.01|CME ; ZSE,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,207,ZT,2-Year T-Note Futures,0,FUTURE,7,2000.0,0.00390625,CBOT Interest Rate ETH,1,2808,@TU ; ZT|CBOT ; ZT|UT ; ZT|CME_CBT ; FFZT ; -Z2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE ~ UST 2Y NOTE - CHICAGO BOARD OF TRADE,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
STATIC_INSTRUMENT_DEFINITION_ONLY,C:\Users\openclaw\Documents\NinjaTrader 8\db\NinjaTrader.sqlite,208,ZW,Chicago SRW Wheat Futures,0,FUTURE,7,50.0,0.25,CBOT Agriculturals ETH,1,3550,@W ; ZW|CBOT ; ZW|UT ; ZW|CME_CBT|0.01 ; ZW|0.01|CME ; ZWA,NO,NO,NO,EVIDENCE_ONLY_NOT_APPENDIX_C_MAPPING
