gate,window_label,evidence_class_before_reconciliation,entry_bar_end_utc,exit_bar_end_utc,entry_completed_trading_date,exit_completed_trading_date,entry_year,entry_raw_symbol,exit_raw_symbol,entry_continuous_close,exit_continuous_close,price_change_points,capped_forecast,unit_no_ladder_contracts,m1_ladder_contracts,unit_side,m1_ladder_side,unit_position_bucket,m1_ladder_position_bucket,unit_position_change_from_previous_pnl_row,m1_ladder_position_change_from_previous_pnl_row,unit_total_fee_sides,m1_ladder_total_fee_sides,unit_gross_pnl_usd,unit_estimated_etf_fee_usd,unit_net_after_etf_fees_usd,m1_ladder_gross_pnl_usd,m1_ladder_estimated_etf_fee_usd,m1_ladder_net_after_etf_fees_usd,net_delta_m1_ladder_minus_unit_usd,gross_delta_m1_ladder_minus_unit_usd,fee_delta_m1_ladder_minus_unit_usd,unit_cumulative_net_after_etf_fees_usd,m1_ladder_cumulative_net_after_etf_fees_usd,same_input_status
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-20T07:00:00Z,2023-02-20T08:00:00Z,2023-02-20,2023-02-20,2023,ZNM3,ZNM3,114.0625,114.046875,-0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-20T08:00:00Z,2023-02-20T09:00:00Z,2023-02-20,2023-02-20,2023,ZNM3,ZNM3,114.046875,114.0,-0.046875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-20T09:00:00Z,2023-02-20T10:00:00Z,2023-02-20,2023-02-20,2023,ZNM3,ZNM3,114.0,113.984375,-0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-20T10:00:00Z,2023-02-20T11:00:00Z,2023-02-20,2023-02-20,2023,ZNM3,ZNM3,113.984375,114.0,0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-20T11:00:00Z,2023-02-20T12:00:00Z,2023-02-20,2023-02-20,2023,ZNM3,ZNM3,114.0,114.046875,0.046875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-20T12:00:00Z,2023-02-20T13:00:00Z,2023-02-20,2023-02-20,2023,ZNM3,ZNM3,114.046875,114.0,-0.046875,-0.760350610531393,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-20T13:00:00Z,2023-02-20T14:00:00Z,2023-02-20,2023-02-20,2023,ZNM3,ZNM3,114.0,114.015625,0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-20T14:00:00Z,2023-02-20T15:00:00Z,2023-02-20,2023-02-20,2023,ZNM3,ZNM3,114.015625,114.03125,0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-20T15:00:00Z,2023-02-20T16:00:00Z,2023-02-20,2023-02-20,2023,ZNM3,ZNM3,114.03125,113.984375,-0.046875,-0.35502660419054755,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-20T16:00:00Z,2023-02-20T17:00:00Z,2023-02-20,2023-02-20,2023,ZNM3,ZNM3,113.984375,113.984375,0.0,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-20T17:00:00Z,2023-02-20T18:00:00Z,2023-02-20,2023-02-20,2023,ZNM3,ZNM3,113.984375,113.96875,-0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-20T18:00:00Z,2023-02-21T00:00:00Z,2023-02-20,2023-02-21,2023,ZNM3,ZNM3,113.96875,113.96875,0.0,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T00:00:00Z,2023-02-21T01:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.96875,113.953125,-0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T01:00:00Z,2023-02-21T02:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.953125,113.953125,0.0,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T02:00:00Z,2023-02-21T03:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.953125,113.921875,-0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T03:00:00Z,2023-02-21T04:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.921875,113.9375,0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T04:00:00Z,2023-02-21T05:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.9375,113.984375,0.046875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T05:00:00Z,2023-02-21T06:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.984375,114.0,0.015625,-1.116230174441559,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T06:00:00Z,2023-02-21T07:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,114.0,113.984375,-0.015625,-1.2092516142394065,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T07:00:00Z,2023-02-21T08:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.984375,113.96875,-0.015625,-0.3410143233994858,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T08:00:00Z,2023-02-21T09:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.96875,113.921875,-0.046875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T09:00:00Z,2023-02-21T10:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.921875,113.859375,-0.0625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T10:00:00Z,2023-02-21T11:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.859375,113.796875,-0.0625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T11:00:00Z,2023-02-21T12:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.796875,113.8125,0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T12:00:00Z,2023-02-21T13:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.8125,113.765625,-0.046875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T13:00:00Z,2023-02-21T14:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.765625,113.65625,-0.109375,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T14:00:00Z,2023-02-21T15:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.65625,113.296875,-0.359375,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T15:00:00Z,2023-02-21T16:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.296875,113.46875,0.171875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T16:00:00Z,2023-02-21T17:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.46875,113.5,0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T17:00:00Z,2023-02-21T18:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.5,113.453125,-0.046875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T18:00:00Z,2023-02-21T19:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.453125,113.21875,-0.234375,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T19:00:00Z,2023-02-21T20:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.21875,113.25,0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T20:00:00Z,2023-02-21T21:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.25,113.21875,-0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T21:00:00Z,2023-02-21T22:00:00Z,2023-02-21,2023-02-21,2023,ZNM3,ZNM3,113.21875,113.234375,0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-21T22:00:00Z,2023-02-22T00:00:00Z,2023-02-21,2023-02-22,2023,ZNM3,ZNM3,113.234375,113.203125,-0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-22T00:00:00Z,2023-02-22T01:00:00Z,2023-02-22,2023-02-22,2023,ZNM3,ZNM3,113.203125,113.296875,0.09375,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-22T01:00:00Z,2023-02-22T02:00:00Z,2023-02-22,2023-02-22,2023,ZNM3,ZNM3,113.296875,113.359375,0.0625,-1.174401614533536,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2538.3049999999594,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-22T02:00:00Z,2023-02-22T03:00:00Z,2023-02-22,2023-02-22,2023,ZNM3,ZNM3,113.359375,113.328125,-0.03125,-2.712525977310109,0,-1,FLAT,SHORT,0,1,0,-1,0,1,-0.0,0.0,-0.0,31.25,1.51,29.74,29.74,31.25,1.51,1496.3150000000028,2568.044999999959,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-22T03:00:00Z,2023-02-22T04:00:00Z,2023-02-22,2023-02-22,2023,ZNM3,ZNM3,113.328125,113.34375,0.015625,-0.8435715836966766,0,0,FLAT,FLAT,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1.51,-1.51,-1.51,0.0,1.51,1496.3150000000028,2566.534999999959,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-22T04:00:00Z,2023-02-22T05:00:00Z,2023-02-22,2023-02-22,2023,ZNM3,ZNM3,113.34375,113.3125,-0.03125,-1.0448758530301323,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2566.534999999959,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-22T05:00:00Z,2023-02-22T06:00:00Z,2023-02-22,2023-02-22,2023,ZNM3,ZNM3,113.3125,113.296875,-0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1496.3150000000028,2566.534999999959,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-22T06:00:00Z,2023-02-22T07:00:00Z,2023-02-22,2023-02-22,2023,ZNM3,ZNM3,113.296875,113.34375,0.046875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2566.534999999959,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-22T07:00:00Z,2023-02-22T08:00:00Z,2023-02-22,2023-02-22,2023,ZNM3,ZNM3,113.34375,113.40625,0.0625,-1.0066417581612424,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2566.534999999959,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-22T08:00:00Z,2023-02-22T09:00:00Z,2023-02-22,2023-02-22,2023,ZNM3,ZNM3,113.40625,113.28125,-0.125,-2.5999501382191115,0,-1,FLAT,SHORT,0,1,0,-1,0,1,-0.0,0.0,-0.0,125.0,1.51,123.49,123.49,125.0,1.51,1496.3150000000028,2690.0249999999587,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-22T09:00:00Z,2023-02-22T10:00:00Z,2023-02-22,2023-02-22,2023,ZNM3,ZNM3,113.28125,113.25,-0.03125,0.0,0,0,FLAT,FLAT,0,0,0,1,0,1,-0.0,0.0,-0.0,-0.0,1.51,-1.51,-1.51,0.0,1.51,1496.3150000000028,2688.5149999999585,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-22T10:00:00Z,2023-02-22T11:00:00Z,2023-02-22,2023-02-22,2023,ZNM3,ZNM3,113.25,113.265625,0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2688.5149999999585,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-22T11:00:00Z,2023-02-22T12:00:00Z,2023-02-22,2023-02-22,2023,ZNM3,ZNM3,113.265625,113.34375,0.078125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.3150000000028,2688.5149999999585,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-02-22T12:00:00Z,2023-02-22T13:00:00Z,2023-02-22,2023-02-22,2023,ZNM3,ZNM3,113.34375,113.40625,0.0625,-1.6756017786461603,0,-1,FLAT,SHORT,0,1,0,-1,0,1,0.0,0.0,0.0,-62.5,1.51,-64.01,-64.01,-62.5,1.51,1496.3150000000028,2624.5049999999583,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET
