lane_class,strategy_context,provider,dataset,schema,stype_in,row_id,author_market_code,raw_symbol,instrument_id,provider_ts_event_start_utc,derived_completed_bar_end_utc,completed_trading_date,open,high,low,close,volume,provider_condition_status,row_shape_status,source_raw_sha256,strategy_use_status,effective_strategy_window_start,effective_strategy_window_end
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-13T11:00:00Z,2023-02-13T12:00:00Z,2023-02-13,113.25,113.25,113.234375,113.234375,36.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-13T12:00:00Z,2023-02-13T13:00:00Z,2023-02-13,113.234375,113.234375,113.234375,113.234375,1.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-13T13:00:00Z,2023-02-13T14:00:00Z,2023-02-13,113.171875,113.171875,113.078125,113.171875,612.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-13T14:00:00Z,2023-02-13T15:00:00Z,2023-02-13,113.234375,113.390625,113.203125,113.390625,659.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-13T15:00:00Z,2023-02-13T16:00:00Z,2023-02-13,113.40625,113.40625,113.21875,113.21875,253.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-13T16:00:00Z,2023-02-13T17:00:00Z,2023-02-13,113.234375,113.28125,113.203125,113.28125,124.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-13T17:00:00Z,2023-02-13T18:00:00Z,2023-02-13,113.25,113.296875,113.25,113.296875,10.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-13T18:00:00Z,2023-02-13T19:00:00Z,2023-02-13,113.265625,113.3125,113.265625,113.3125,123.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-13T19:00:00Z,2023-02-13T20:00:00Z,2023-02-13,113.296875,113.3125,113.265625,113.3125,49.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-13T20:00:00Z,2023-02-13T21:00:00Z,2023-02-13,113.328125,113.40625,113.3125,113.390625,131.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-13T21:00:00Z,2023-02-13T22:00:00Z,2023-02-13,113.390625,113.4375,113.390625,113.4375,57.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-13T23:00:00Z,2023-02-14T00:00:00Z,2023-02-14,113.40625,113.40625,113.40625,113.40625,23.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T00:00:00Z,2023-02-14T01:00:00Z,2023-02-14,113.375,113.484375,113.375,113.484375,337.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T01:00:00Z,2023-02-14T02:00:00Z,2023-02-14,113.484375,113.53125,113.4375,113.453125,186.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T02:00:00Z,2023-02-14T03:00:00Z,2023-02-14,113.4375,113.484375,113.4375,113.484375,401.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T03:00:00Z,2023-02-14T04:00:00Z,2023-02-14,113.46875,113.46875,113.46875,113.46875,3.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T04:00:00Z,2023-02-14T05:00:00Z,2023-02-14,113.484375,113.484375,113.46875,113.484375,9.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T05:00:00Z,2023-02-14T06:00:00Z,2023-02-14,113.5,113.5,113.484375,113.484375,27.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T06:00:00Z,2023-02-14T07:00:00Z,2023-02-14,113.46875,113.5,113.46875,113.5,133.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T07:00:00Z,2023-02-14T08:00:00Z,2023-02-14,113.515625,113.5625,113.484375,113.515625,98.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T08:00:00Z,2023-02-14T09:00:00Z,2023-02-14,113.515625,113.59375,113.484375,113.515625,118.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T09:00:00Z,2023-02-14T10:00:00Z,2023-02-14,113.53125,113.53125,113.46875,113.46875,130.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T10:00:00Z,2023-02-14T11:00:00Z,2023-02-14,113.4375,113.53125,113.4375,113.515625,342.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T11:00:00Z,2023-02-14T12:00:00Z,2023-02-14,113.515625,113.546875,113.5,113.515625,243.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T12:00:00Z,2023-02-14T13:00:00Z,2023-02-14,113.515625,113.59375,113.484375,113.59375,320.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T13:00:00Z,2023-02-14T14:00:00Z,2023-02-14,113.609375,114.0,113.0,113.375,1915.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T14:00:00Z,2023-02-14T15:00:00Z,2023-02-14,113.34375,113.484375,112.859375,113.046875,1278.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T15:00:00Z,2023-02-14T16:00:00Z,2023-02-14,113.046875,113.203125,112.84375,112.859375,674.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T16:00:00Z,2023-02-14T17:00:00Z,2023-02-14,112.84375,112.9375,112.625,112.734375,1077.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T17:00:00Z,2023-02-14T18:00:00Z,2023-02-14,112.734375,112.78125,112.703125,112.765625,437.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T18:00:00Z,2023-02-14T19:00:00Z,2023-02-14,112.78125,112.984375,112.78125,112.875,1300.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T19:00:00Z,2023-02-14T20:00:00Z,2023-02-14,112.875,112.875,112.796875,112.859375,559.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T20:00:00Z,2023-02-14T21:00:00Z,2023-02-14,112.859375,112.890625,112.8125,112.859375,546.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T21:00:00Z,2023-02-14T22:00:00Z,2023-02-14,112.875,112.953125,112.875,112.953125,39.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-14T23:00:00Z,2023-02-15T00:00:00Z,2023-02-15,112.9375,112.9375,112.921875,112.9375,24.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-15T00:00:00Z,2023-02-15T01:00:00Z,2023-02-15,112.921875,112.96875,112.875,112.953125,44.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-15T01:00:00Z,2023-02-15T02:00:00Z,2023-02-15,112.96875,113.015625,112.953125,112.96875,95.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-15T02:00:00Z,2023-02-15T03:00:00Z,2023-02-15,112.96875,113.0,112.890625,113.0,24.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNM3,69078,2023-02-15T03:00:00Z,2023-02-15T04:00:00Z,2023-02-15,113.0,113.0,112.984375,113.0,3.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,658144A2621FEDABC1791AB1759DEF69117D52523A37380736150B4891FF0883,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
